"id","wave","country_name","iso_code","marital_status","num_of_children","rural_urban_living","age_category","education","gender","employment","trust_people","freq_rel_service_use","freq_internet_personal","freq_sports","freq_social_activities","vol_community_service","vol_education_cult_org","vol_social_charities","vol_political_parties","vol_other_organisation","volunteering_frequency","sei_left_out_soc","sei_life_is_complicated","sei_not_recognised","sei_looked_down","sei_feel_close_to_people","sei","mwbi_felt_cheerful","mwbi_felt_calm","mwbi_felt_active","mwbi_felt_fresh","mwbi_life_is_interesting","mwbi_felt_tense","mwbi_felt_lonely","mwbi_felt_downhearted","mwbi","wlbc_too_tired_household","wlbc_fam_responsibilities","wlbc_cannot_focus_on_work","wlbc","hrs_work_first_job","hrs_work_additional_job","work_hrs"
"BE1019516","2011","France","FR","Separated or divorced and not living with partner","0","A village/small town","25-34","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",5,5,1,2,5,4,4,4,4,4,1,2,2,2,5,2,3.25,2,4,3,4,3,3,1,4,56,5,5,5,1,13,NA,13
"BE1215918","2011","France","FR","Separated or divorced and not living with partner","1","A village/small town","25-34","Tertiary education - first level (ISCED 5)","Female","Unemployed",9,5,1,2,5,3,4,2,4,4,2,5,5,5,5,2,1,2,4,2,3,2,5,5,6,68,NA,NA,NA,NA,NA,NA,NA
"BE1164214","2011","Germany","DE","Married or living with partner","1","The open countryside","50-64","Upper secondary education (ISCED 3)","Male","Unemployed",3,4,1,3,2,4,4,4,4,4,1,5,3,NA,5,2,NA,3,3,2,3,4,5,6,5,60,NA,NA,NA,NA,NA,NA,NA
"BE1035110","2011","Germany","DE","Married or living with partner","2","A village/small town","50-64","Lower secondary education (ISCED 2)","Male","Unable to work - disability/illness",7,4,5,5,3,4,4,4,4,4,1,3,4,3,4,3,2.5,3,1,5,3,4,6,4,6,56,NA,NA,NA,NA,NA,NA,NA
"BE1148620","2011","Spain","ES","Married or living with partner","0","A city or city suburb","25-34","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Employed (includes on leave)",7,5,2,3,5,4,2,3,4,4,2,5,5,5,5,2,1,2,3,2,2,4,5,6,6,68,2,3,4,2,48,NA,48
"BE1153010","2011","Germany","DE","Married or living with partner","0","A village/small town","25-34","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",7,4,1,2,2,4,4,4,4,4,1,5,5,4,5,2,1.25,2,2,2,2,3,5,6,6,76,2,4,4,2,41,NA,41
"BE1148216","2011","Italy","IT","Never married and not living with partner","0","A medium to large town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",3,5,3,4,5,4,4,4,3,4,2,4,2,3,5,4,2.5,4,3,3,2,4,4,5,5,56,4,4,4,1,50,NA,50
"BE1119719","2011","Germany","DE","Separated or divorced and not living with partner","0","A city or city suburb","50-64","Upper secondary education (ISCED 3)","Male","Unemployed",5,4,5,5,5,4,4,4,4,4,1,4,4,2,2,2,3,2,1,3,1,2,6,6,5,84,NA,NA,NA,NA,NA,NA,NA
"BE1153919","2011","Germany","DE","Never married and not living with partner","0","A city or city suburb","50-64","Upper secondary education (ISCED 3)","Male","Retired",3,4,5,5,5,4,4,4,4,4,1,5,2,4,2,4,2.75,1,1,3,2,3,6,6,6,80,NA,NA,NA,NA,NA,NA,NA
"BE1144010","2011","Germany","DE","Married or living with partner","1","A city or city suburb","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",5,5,1,2,3,4,4,4,4,4,1,5,5,5,5,2,1,3,3,2,3,1,4,6,6,72,2,3,4,2,20,NA,20
"BE1146315","2011","Germany","DE","Never married and not living with partner","0","A village/small town","18-24","Lower secondary education (ISCED 2)","Male","Student",8,5,1,1,5,4,4,4,4,2,3,5,5,5,4,1,1.25,1,2,1,2,1,6,6,6,92,NA,NA,NA,NA,NA,NA,NA
"BE1199222","2011","Germany","DE","Married or living with partner","2","A village/small town","35-49","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",5,4,1,2,3,4,4,4,4,4,1,5,5,5,5,2,1,2,2,3,2,3,5,6,6,72,4,4,5,1,40,NA,40
"BE1051007","2011","Germany","DE","Married or living with partner","2","A medium to large town","35-49","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Employed (includes on leave)",1,3,3,2,4,4,4,4,4,4,1,5,2,5,5,2,1.75,2,2,2,2,2,5,6,6,80,5,5,5,1,5,NA,5
"BE1113814","2011","Germany","DE","Married or living with partner","3","A medium to large town","35-49","Primary education (ISCED 1)","Female","Employed (includes on leave)",1,2,5,1,5,4,4,4,4,4,1,5,5,5,5,3,1,2,2,2,3,2,5,6,6,76,5,5,5,1,12,NA,12
"BE1142715","2011","Italy","IT","Married or living with partner","1","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",1,4,1,5,5,4,4,4,3,4,2,5,4,5,5,1,1.25,2,1,2,3,3,5,6,6,76,4,4,5,1,31,NA,31
"BE1209618","2011","Italy","IT","Separated or divorced and not living with partner","0","A village/small town","35-49","Lower secondary education (ISCED 2)","Male","Unemployed",7,5,3,5,5,4,4,4,4,4,1,1,1,2,1,3,4.75,4,4,4,5,5,2,2,2,32,NA,NA,NA,NA,NA,NA,NA
"BE1055819","2011","Spain","ES","Married or living with partner","3","A village/small town","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Retired",5,5,5,5,5,4,4,4,4,4,1,4,4,2,2,1,3,6,5,5,4,4,5,5,5,24,NA,NA,NA,NA,NA,NA,NA
"BE1106412","2011","Germany","DE","Never married and not living with partner","0","A medium to large town","18-24","Upper secondary education (ISCED 3)","Female","Student",3,5,1,2,2,4,4,4,4,4,1,5,5,3,2,5,2.25,2,3,3,5,4,4,6,6,52,NA,NA,NA,NA,NA,NA,NA
"BE1158015","2011","Germany","DE","Married or living with partner","3","The open countryside","35-49","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Employed (includes on leave)",8,2,1,3,4,4,3,4,4,2,2,5,3,5,5,2,1.5,2,4,2,5,2,3,6,5,60,4,3,3,1,40,NA,40
"BE1204512","2011","Italy","IT","Married or living with partner","0","A village/small town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",8,2,1,5,5,4,4,4,4,4,1,5,3,3,5,2,2,3,3,2,3,3,4,5,5,64,3,3,5,1,48,NA,48
"BE1130106","2011","Italy","IT","Married or living with partner","0","A village/small town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",1,4,3,5,5,4,4,4,4,4,1,5,3,3,4,2,2.25,3,3,3,2,1,4,5,5,72,1,1,4,2,50,NA,50
"BE1218214","2011","Germany","DE","Separated or divorced and not living with partner","2","A medium to large town","50-64","Upper secondary education (ISCED 3)","Male","Unemployed",1,5,1,4,5,4,4,4,4,4,1,1,2,3,2,4,4,5,6,3,5,5,2,5,3,24,NA,NA,NA,NA,NA,NA,NA
"BE1080716","2011","United Kingdom","GB","Married or living with partner","2","A city or city suburb","50-64","Lower secondary education (ISCED 2)","Male","Retired",5,5,1,2,2,4,4,4,4,4,1,5,5,5,5,5,1,2,3,2,3,2,5,6,6,72,NA,NA,NA,NA,NA,NA,NA
"BE1082617","2011","Spain","ES","Never married and not living with partner","0","A medium to large town","25-34","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",3,5,1,2,5,4,4,4,4,4,1,5,5,3,5,1,1.5,2,4,2,6,3,5,6,6,52,4,5,5,1,40,NA,40
"BE1084114","2011","United Kingdom","GB","Never married and not living with partner","0","A city or city suburb","18-24","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,5,1,3,2,4,4,4,4,4,1,4,5,3,3,5,2.25,1,1,1,1,4,6,6,6,88,5,5,5,1,37,NA,37
"BE1084316","2011","United Kingdom","GB","Never married and not living with partner","0","A village/small town","18-24","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,4,1,3,3,4,4,4,4,4,1,4,4,4,4,1,2,1,1,1,2,2,6,6,6,92,4,4,5,1,40,NA,40
"BE1217617","2011","United Kingdom","GB","Never married and not living with partner","0","A medium to large town","25-34","Upper secondary education (ISCED 3)","Male","Student",4,4,1,2,3,4,4,4,4,4,1,4,4,4,2,3,2.5,5,5,4,4,5,3,5,6,28,NA,NA,NA,NA,NA,NA,NA
"BE1060310","2011","France","FR","Married or living with partner","1","A village/small town","25-34","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",7,5,1,1,5,4,1,4,4,4,3,5,5,4,5,2,1.25,5,6,4,4,2,1,3,2,36,1,4,2,3,35,NA,35
"BE1223210","2011","Spain","ES","Married or living with partner","0","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",7,4,1,2,2,4,1,4,4,4,3,5,5,4,3,2,1.75,2,1,2,3,1,5,4,4,84,2,2,2,3,50,NA,50
"BE1224110","2011","Spain","ES","Never married and not living with partner","0","A village/small town","18-24","Upper secondary education (ISCED 3)","Female","Student",1,5,1,2,5,4,4,4,4,4,1,4,5,4,5,2,1.5,1,3,2,2,3,6,6,6,76,NA,NA,NA,NA,NA,NA,NA
"BE1117818","2011","Germany","DE","Married or living with partner","2","A medium to large town","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",5,5,1,4,5,4,4,4,4,4,1,5,5,5,5,3,1,1,1,1,1,1,6,6,6,100,5,5,5,1,40,NA,40
"BE1124210","2011","Italy","IT","Married or living with partner","1","A village/small town","35-49","Lower secondary education (ISCED 2)","Male","Employed (includes on leave)",7,2,3,3,3,2,3,1,2,3,2,3,3,4,4,4,2.5,2,3,3,2,2,2,3,3,72,2,3,3,2,60,NA,60
"BE1126313","2011","France","FR","Married or living with partner","3","A medium to large town","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",8,4,1,4,3,4,3,4,4,3,2,4,4,4,3,3,2.25,3,3,2,3,2,4,6,6,68,3,5,5,1,50,NA,50
"BE1152514","2011","Germany","DE","Separated or divorced and not living with partner","2","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",8,5,3,2,2,4,4,4,4,4,1,5,4,4,5,1,1.5,1,1,3,6,1,6,6,6,72,1,1,1,3,40,10,50
"BE1079219","2011","Germany","DE","Separated or divorced and not living with partner","0","A city or city suburb","50-64","Lower secondary education (ISCED 2)","Male","Employed (includes on leave)",5,5,5,5,4,4,4,4,4,4,1,4,2,3,4,4,2.75,5,5,5,4,5,2,2,2,24,1,1,5,2,40,NA,40
"BE1187219","2011","France","FR","Separated or divorced and not living with partner","0","A medium to large town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",3,5,5,5,5,4,4,4,4,NA,1,2,4,3,4,2,2.75,2,1,2,2,2,5,6,6,84,5,5,5,1,35,NA,35
"BE1187421","2011","Germany","DE",NA,"1","A village/small town","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Retired",7,3,5,1,4,2,4,4,4,2,3,3,2,3,4,3,3,5,2,3,3,4,6,6,4,52,NA,NA,NA,NA,NA,NA,NA
"BE1188523","2011","France","FR","Never married and not living with partner","0","A city or city suburb","18-24","Upper secondary education (ISCED 3)","Female","Student",5,5,1,2,5,4,4,4,4,4,1,3,4,2,4,5,2.75,2,2,1,3,2,4,6,6,80,NA,NA,NA,NA,NA,NA,NA
"BE1100911","2011","Spain","ES","Married or living with partner","3","A medium to large town","65+","No education completed (ISCED 0)","Female","Retired",7,3,5,5,3,4,1,4,4,4,3,5,5,4,4,2,1.5,3,2,3,3,3,6,5,5,64,NA,NA,NA,NA,NA,NA,NA
"BE1116514","2011","Germany","DE","Separated or divorced and not living with partner","0","A village/small town","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",7,5,1,4,5,4,4,4,4,4,1,5,5,5,5,5,1,2,2,2,2,5,5,5,6,68,1,5,5,2,50,NA,50
"BE1232917","2011","Germany","DE","Separated or divorced and not living with partner","4","A medium to large town","50-64","Primary education (ISCED 1)","Male","Unemployed",5,5,5,5,5,4,4,4,4,4,1,5,5,2,2,4,2.5,2,3,3,3,3,5,5,5,64,NA,NA,NA,NA,NA,NA,NA
"BE1238115","2011","Spain","ES","Married or living with partner","2","A village/small town","35-49","Upper secondary education (ISCED 3)","Female","Homemaker",5,4,5,5,5,4,4,4,4,4,1,4,5,2,5,2,2,5,3,3,3,4,6,6,6,48,NA,NA,NA,NA,NA,NA,NA
"BE1056113","2011","United Kingdom","GB","Married or living with partner","3","A city or city suburb","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",8,5,1,1,4,4,3,4,4,4,2,5,5,5,5,3,1,1,3,1,5,1,6,6,6,76,4,3,4,1,43,NA,43
"BE1159420","2011","Spain","ES","Married or living with partner","1","A village/small town","50-64","Upper secondary education (ISCED 3)","Female","Homemaker",5,2,5,5,3,3,4,4,4,3,2,5,4,5,5,1,1.25,2,2,3,3,1,4,6,6,76,NA,NA,NA,NA,NA,NA,NA
"BE1164012","2011","France","FR","Married or living with partner","2","A village/small town","35-49","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",6,5,5,1,5,4,2,4,4,4,3,5,3,1,5,1,2.5,2,3,1,1,1,3,6,5,88,1,2,5,2,42,NA,42
"BE1135717","2011","France","FR","Never married and not living with partner","0","A city or city suburb","35-49","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",6,5,1,2,5,4,4,4,4,4,1,5,5,5,5,1,1,2,4,1,2,2,4,2,5,76,4,5,5,1,35,NA,35
"BE1038517","2011","France","FR","Separated or divorced and not living with partner","1","A city or city suburb","35-49","Tertiary education - first level (ISCED 5)","Female","Unemployed",9,5,2,2,1,3,2,2,4,4,2,2,4,4,4,2,2.5,3,2,3,4,2,6,6,5,64,NA,NA,NA,NA,NA,NA,NA
"BE1038820","2011","France","FR","Never married and not living with partner","0","A city or city suburb","35-49","Tertiary education - first level (ISCED 5)","Female","Unemployed",1,5,1,5,5,4,4,4,4,4,1,2,2,2,5,4,3.25,6,6,6,6,6,1,1,1,0,NA,NA,NA,NA,NA,NA,NA
"BE1200205","2011","France","FR","Never married and not living with partner","0","A city or city suburb","25-34","Upper secondary education (ISCED 3)","Female","Employed (includes on leave)",7,4,1,2,2,3,3,3,3,4,2,5,4,5,5,2,1.25,2,2,2,2,2,5,6,5,80,2,4,5,2,35,NA,35
"BE1207010","2011","France","FR","Never married and not living with partner","0","A city or city suburb","25-34","Tertiary education - first level (ISCED 5)","Female","Employed (includes on leave)",6,5,1,2,5,4,3,4,4,4,2,5,5,3,5,5,1.5,3,NA,1,2,3,5,6,4,NA,1,5,5,2,40,NA,40
"BE1144818","2011","France","FR","Separated or divorced and not living with partner","1","A medium to large town","25-34","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",5,4,3,2,4,4,4,1,4,4,3,3,4,2,2,4,3.25,3,3,2,3,3,3,3,3,64,4,4,1,2,35,NA,35
"BE1048215","2011","United Kingdom","GB","Married or living with partner","0","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",6,2,1,1,2,2,1,2,3,3,2,5,5,5,5,3,1,1,2,2,2,1,5,6,6,88,4,4,5,1,44,NA,44
"BE1049923","2011","United Kingdom","GB","Married or living with partner","1","The open countryside","35-49","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Employed (includes on leave)",6,5,1,5,5,4,4,4,4,4,1,4,5,1,1,1,3.25,1,1,1,2,2,2,6,5,92,1,2,2,3,40,NA,40
"BE1043412","2011","Germany","DE","Separated or divorced and not living with partner","2","A village/small town","50-64","Lower secondary education (ISCED 2)","Male","Unemployed",6,5,5,5,5,4,4,4,4,4,1,4,4,5,4,5,1.75,4,2,2,2,2,6,5,6,72,NA,NA,NA,NA,NA,NA,NA
"BE1049014","2011","Italy","IT","Widowed and not living with partner","3","A village/small town","65+","Lower secondary education (ISCED 2)","Female","Retired",8,5,5,5,5,4,4,4,4,4,1,5,4,5,5,2,1.25,3,2,3,3,2,5,5,6,68,NA,NA,NA,NA,NA,NA,NA
"BE1003812","2011","Italy","IT","Widowed and not living with partner","0","A village/small town","65+","Primary education (ISCED 1)","Female","Retired",1,2,5,5,5,4,4,4,4,4,1,5,3,5,5,1,1.5,5,3,1,4,5,6,6,6,48,NA,NA,NA,NA,NA,NA,NA
"BE1006916","2011","Italy","IT","Widowed and not living with partner","2","A medium to large town","65+","Primary education (ISCED 1)","Female","Retired",4,2,5,5,5,4,4,4,4,4,1,5,5,3,5,1,1.5,6,1,5,5,5,4,1,4,32,NA,NA,NA,NA,NA,NA,NA
"BE1011104","2011","Italy","IT","Widowed and not living with partner","2","A village/small town","65+","Tertiary education - first level (ISCED 5)","Female","Retired",3,2,5,5,5,4,4,4,4,4,1,5,4,4,5,2,1.5,3,2,3,2,3,4,3,4,68,NA,NA,NA,NA,NA,NA,NA
"BE1012610","2011","Italy","IT","Widowed and not living with partner","4","A medium to large town","65+","Primary education (ISCED 1)","Female","Retired",2,5,5,5,5,4,4,4,4,4,1,2,2,2,5,4,3.25,4,3,4,4,2,4,2,2,52,NA,NA,NA,NA,NA,NA,NA
"BE1049721","2011","Spain","ES","Separated or divorced and not living with partner","0","A village/small town","25-34","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Employed (includes on leave)",7,5,5,2,3,4,3,3,3,3,2,2,1,2,2,2,4.25,1,1,1,1,1,6,5,6,100,3,2,3,2,40,NA,40
"BE1220813","2011","Spain","ES","Separated or divorced and not living with partner","1","A medium to large town","50-64","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Unable to work - disability/illness",3,5,3,1,5,4,4,4,4,4,1,4,4,4,4,2,2,2,5,2,5,2,2,5,5,56,NA,NA,NA,NA,NA,NA,NA
"BE1240007","2011","Italy","IT","Never married and not living with partner","0","A village/small town","18-24","Upper secondary education (ISCED 3)","Female","Student",6,5,2,1,5,4,4,4,4,4,1,4,3,1,5,2,2.75,2,4,4,6,2,3,6,4,48,NA,NA,NA,NA,NA,NA,NA
"BE1241715","2011","Italy","IT","Never married and not living with partner","0","A city or city suburb","18-24","Lower secondary education (ISCED 2)","Female","Student",6,3,1,2,2,3,1,3,4,3,2,5,3,3,3,3,2.5,2,3,2,3,3,4,5,6,68,NA,NA,NA,NA,NA,NA,NA
"BE1006815","2011","Spain","ES","Married or living with partner","0","A medium to large town","25-34","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",4,5,1,2,2,2,2,3,4,4,2,5,5,4,4,1,1.5,2,2,2,2,2,5,6,6,80,5,5,5,1,18,NA,18
"BE1070816","2011","Spain","ES","Married or living with partner","0","A medium to large town","35-49","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Male","Employed (includes on leave)",1,4,2,2,3,3,3,4,4,4,2,4,4,4,4,3,2,3,2,3,3,3,4,5,5,64,1,1,4,2,50,NA,50
"BE1074820","2011","Germany","DE","Separated or divorced and not living with partner","1","A medium to large town","25-34","Lower secondary education (ISCED 2)","Male","Unemployed",5,5,1,5,2,2,4,4,4,4,3,5,3,5,4,2,1.75,2,1,2,1,2,5,6,6,88,NA,NA,NA,NA,NA,NA,NA
"BE1220611","2011","Germany","DE","Married or living with partner","0","A city or city suburb","35-49","Lower secondary education (ISCED 2)","Female","Employed (includes on leave)",2,2,1,5,5,4,4,4,4,4,1,5,5,3,5,1,1.5,2,2,2,2,2,6,6,6,80,5,5,5,1,40,NA,40
"BE1222815","2011","France","FR","Married or living with partner","3","A village/small town","35-49","Tertiary education - first level (ISCED 5)","Male","Employed (includes on leave)",7,5,1,1,3,4,2,4,4,4,3,5,5,5,5,2,1,2,2,2,3,2,5,5,6,76,5,2,5,2,50,NA,50
"BE1030206","2011","Germany","DE","Married or living with partner","2","A village/small town","25-34","Lower secondary education (ISCED 2)","Male","Employed (includes on leave)",3,5,2,4,5,4,4,4,4,4,1,5,4,5,5,5,1.25,2,6,2,5,5,2,6,6,40,5,5,5,1,55,NA,55
"BE1033613","2011","Germany","DE","Separated or divorced and not living with partner","1","A village/small town","50-64","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",2,4,1,5,5,4,4,4,4,4,1,2,3,5,5,2,2.25,2,3,4,3,3,5,5,5,60,2,5,5,2,40,NA,40
"BE1200609","2011","Germany","DE","Never married and not living with partner","0","A medium to large town","18-24","Primary education (ISCED 1)","Female","Student",4,5,1,2,2,4,4,4,4,4,1,5,5,5,5,3,1,2,2,1,1,3,5,6,6,84,NA,NA,NA,NA,NA,NA,NA
"BE1205614","2011","France","FR","Separated or divorced and not living with partner","3","A village/small town","35-49","Upper secondary education (ISCED 3)","Male","Unemployed",3,4,2,3,5,4,4,4,4,4,1,2,2,2,2,2,4,1,1,1,1,1,5,5,6,100,NA,NA,NA,NA,NA,NA,NA
"BE1206817","2011","Germany","DE","Married or living with partner","2","A village/small town","35-49","Lower secondary education (ISCED 2)","Male","Employed (includes on leave)",3,3,2,2,2,4,4,4,4,4,1,5,5,5,5,1,1,2,2,2,2,2,6,6,6,80,2,2,5,2,35,NA,35
"BE1228619","2011","Italy","IT","Never married and not living with partner","0","A village/small town","18-24","Upper secondary education (ISCED 3)","Male","Student",5,4,1,2,5,4,4,4,4,4,1,5,3,3,5,2,2,2,2,2,2,2,6,6,6,80,NA,NA,NA,NA,NA,NA,NA
"BE1037920","2011","France","FR","Never married and not living with partner","0","A city or city suburb","18-24","Upper secondary education (ISCED 3)","Male","Employed (includes on leave)",3,5,1,5,5,4,4,4,4,4,1,5,5,5,1,4,2,2,2,1,2,1,5,6,5,88,3,5,5,1,35,NA,35
"BE1145213","2011","Spain","ES","Married or living with partner","0","A city or city suburb","35-49","Lower secondary education (ISCED 2)","Male","Employed (includes on leave)",5,4,2,4,4,4,4,4,4,4,1,4,4,4,4,3,2,6,6,6,6,6,NA,NA,NA,0,4,4,4,1,50,NA,50
"BE1147013","2011","Spain","ES","Never married and not living with partner","0","A village/small town","25-34","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Employed (includes on leave)",7,5,1,2,4,3,4,3,4,4,2,4,4,2,4,3,2.5,5,3,4,5,2,3,5,2,44,4,5,4,1,38,NA,38
"BE1210004","2011","Spain","ES","Never married and not living with partner","0","A village/small town","25-34","Post-secondary including pre-vocational or vocational education but not tertiary (ISCED 4)","Female","Employed (includes on leave)",6,5,1,2,5,4,3,4,4,4,2,3,2,2,3,4,3.5,3,1,2,2,2,6,6,6,80,2,3,2,3,32,NA,32
